target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
2,2012-03-20,1,0,2,1,1,0.54,0.5152,6,5,9,17,33,34,86
0,2012-03-20,1,0,2,1,2,0.54,0.5152,2,6,5,9,17,33,34
0,2012-03-20,1,0,2,1,2,0.52,0.5,0,2,6,5,9,17,33
0,2012-03-20,1,0,2,1,2,0.52,0.5,0,0,2,6,5,9,17
6,2012-03-20,1,0,2,1,2,0.52,0.5,0,0,0,2,6,5,9
3,2012-03-20,1,0,2,1,3,0.52,0.5,6,0,0,0,2,6,5
28,2012-03-20,1,0,2,1,2,0.52,0.5,3,6,0,0,0,2,6
41,2012-03-20,1,0,2,1,2,0.54,0.5152,28,3,6,0,0,0,2
44,2012-03-20,1,0,2,1,1,0.54,0.5152,41,28,3,6,0,0,0
74,2012-03-20,1,0,2,1,1,0.58,0.5455,44,41,28,3,6,0,0
56,2012-03-20,1,0,2,1,1,0.6,0.5758,74,44,41,28,3,6,0
77,2012-03-20,1,0,2,1,1,0.6,0.5758,56,74,44,41,28,3,6
66,2012-03-20,1,0,2,1,2,0.6,0.5909,77,56,74,44,41,28,3
67,2012-03-20,1,0,2,1,2,0.62,0.6061,66,77,56,74,44,41,28
99,2012-03-20,1,0,2,1,1,0.62,0.6061,67,66,77,56,74,44,41
108,2012-03-20,1,0,2,1,1,0.6,0.5909,99,67,66,77,56,74,44
136,2012-03-20,1,0,2,1,1,0.6,0.5909,108,99,67,66,77,56,74
75,2012-03-20,1,0,2,1,1,0.58,0.5455,136,108,99,67,66,77,56
78,2012-03-20,1,0,2,1,1,0.58,0.5455,75,136,108,99,67,66,77
38,2012-03-20,1,0,2,1,1,0.56,0.5303,78,75,136,108,99,67,66
32,2012-03-20,1,0,2,1,1,0.54,0.5152,38,78,75,136,108,99,67
10,2012-03-20,1,0,2,1,1,0.52,0.5,32,38,78,75,136,108,99
4,2012-03-21,2,0,3,1,1,0.52,0.5,10,32,38,78,75,136,108
4,2012-03-21,2,0,3,1,1,0.52,0.5,4,10,32,38,78,75,136
2,2012-03-21,2,0,3,1,1,0.5,0.4848,4,4,10,32,38,78,75
1,2012-03-21,2,0,3,1,2,0.5,0.4848,2,4,4,10,32,38,78
0,2012-03-21,2,0,3,1,2,0.5,0.4848,1,2,4,4,10,32,38
4,2012-03-21,2,0,3,1,2,0.5,0.4848,0,1,2,4,4,10,32
10,2012-03-21,2,0,3,1,2,0.48,0.4697,4,0,1,2,4,4,10
34,2012-03-21,2,0,3,1,3,0.48,0.4697,10,4,0,1,2,4,4
33,2012-03-21,2,0,3,1,3,0.48,0.4697,34,10,4,0,1,2,4
38,2012-03-21,2,0,3,1,2,0.5,0.4848,33,34,10,4,0,1,2
30,2012-03-21,2,0,3,1,2,0.52,0.5,38,33,34,10,4,0,1
38,2012-03-21,2,0,3,1,2,0.52,0.5,30,38,33,34,10,4,0
58,2012-03-21,2,0,3,1,2,0.54,0.5152,38,30,38,33,34,10,4
81,2012-03-21,2,0,3,1,2,0.54,0.5152,58,38,30,38,33,34,10
74,2012-03-21,2,0,3,1,2,0.56,0.5303,81,58,38,30,38,33,34
68,2012-03-21,2,0,3,1,2,0.56,0.5303,74,81,58,38,30,38,33
91,2012-03-21,2,0,3,1,1,0.58,0.5455,68,74,81,58,38,30,38
113,2012-03-21,2,0,3,1,1,0.6,0.5909,91,68,74,81,58,38,30
152,2012-03-21,2,0,3,1,1,0.6,0.5909,113,91,68,74,81,58,38
86,2012-03-21,2,0,3,1,1,0.6,0.6061,152,113,91,68,74,81,58
76,2012-03-21,2,0,3,1,1,0.56,0.5303,86,152,113,91,68,74,81
47,2012-03-21,2,0,3,1,1,0.54,0.5152,76,86,152,113,91,68,74
41,2012-03-21,2,0,3,1,1,0.52,0.5,47,76,86,152,113,91,68
37,2012-03-21,2,0,3,1,1,0.54,0.5152,41,47,76,86,152,113,91
9,2012-03-22,2,0,4,1,1,0.52,0.5,37,41,47,76,86,152,113
14,2012-03-22,2,0,4,1,1,0.52,0.5,9,37,41,47,76,86,152
1,2012-03-22,2,0,4,1,1,0.52,0.5,14,9,37,41,47,76,86
0,2012-03-22,2,0,4,1,1,0.52,0.5,1,14,9,37,41,47,76
0,2012-03-22,2,0,4,1,2,0.48,0.4697,0,1,14,9,37,41,47
2,2012-03-22,2,0,4,1,2,0.48,0.4697,0,0,1,14,9,37,41
10,2012-03-22,2,0,4,1,2,0.48,0.4697,2,0,0,1,14,9,37
29,2012-03-22,2,0,4,1,2,0.48,0.4697,10,2,0,0,1,14,9
51,2012-03-22,2,0,4,1,2,0.5,0.4848,29,10,2,0,0,1,14
41,2012-03-22,2,0,4,1,2,0.5,0.4848,51,29,10,2,0,0,1
32,2012-03-22,2,0,4,1,2,0.5,0.4848,41,51,29,10,2,0,0
53,2012-03-22,2,0,4,1,2,0.52,0.5,32,41,51,29,10,2,0
48,2012-03-22,2,0,4,1,2,0.54,0.5152,53,32,41,51,29,10,2
83,2012-03-22,2,0,4,1,1,0.58,0.5455,48,53,32,41,51,29,10
96,2012-03-22,2,0,4,1,1,0.6,0.5909,83,48,53,32,41,51,29
102,2012-03-22,2,0,4,1,1,0.62,0.6061,96,83,48,53,32,41,51
125,2012-03-22,2,0,4,1,1,0.64,0.6061,102,96,83,48,53,32,41
154,2012-03-22,2,0,4,1,1,0.66,0.6212,125,102,96,83,48,53,32
147,2012-03-22,2,0,4,1,1,0.66,0.6212,154,125,102,96,83,48,53
117,2012-03-22,2,0,4,1,1,0.66,0.6212,147,154,125,102,96,83,48
64,2012-03-22,2,0,4,1,1,0.62,0.5909,117,147,154,125,102,96,83
66,2012-03-22,2,0,4,1,1,0.58,0.5455,64,117,147,154,125,102,96
56,2012-03-22,2,0,4,1,1,0.56,0.5303,66,64,117,147,154,125,102
34,2012-03-22,2,0,4,1,1,0.56,0.5303,56,66,64,117,147,154,125
30,2012-03-23,2,0,5,1,1,0.56,0.5303,34,56,66,64,117,147,154
18,2012-03-23,2,0,5,1,1,0.54,0.5152,30,34,56,66,64,117,147
12,2012-03-23,2,0,5,1,1,0.54,0.5152,18,30,34,56,66,64,117
4,2012-03-23,2,0,5,1,1,0.52,0.5,12,18,30,34,56,66,64
0,2012-03-23,2,0,5,1,2,0.5,0.4848,4,12,18,30,34,56,66
5,2012-03-23,2,0,5,1,2,0.5,0.4848,0,4,12,18,30,34,56
6,2012-03-23,2,0,5,1,2,0.5,0.4848,5,0,4,12,18,30,34
28,2012-03-23,2,0,5,1,2,0.5,0.4848,6,5,0,4,12,18,30
47,2012-03-23,2,0,5,1,2,0.5,0.4848,28,6,5,0,4,12,18
75,2012-03-23,2,0,5,1,2,0.52,0.5,47,28,6,5,0,4,12
125,2012-03-23,2,0,5,1,2,0.56,0.5303,75,47,28,6,5,0,4
131,2012-03-23,2,0,5,1,2,0.62,0.5909,125,75,47,28,6,5,0
199,2012-03-23,2,0,5,1,2,0.66,0.6212,131,125,75,47,28,6,5
172,2012-03-23,2,0,5,1,2,0.7,0.6515,199,131,125,75,47,28,6
208,2012-03-23,2,0,5,1,2,0.72,0.6515,172,199,131,125,75,47,28
191,2012-03-23,2,0,5,1,2,0.72,0.6515,208,172,199,131,125,75,47
219,2012-03-23,2,0,5,1,2,0.72,0.6515,191,208,172,199,131,125,75
264,2012-03-23,2,0,5,1,2,0.72,0.6515,219,191,208,172,199,131,125
237,2012-03-23,2,0,5,1,1,0.7,0.6364,264,219,191,208,172,199,131
213,2012-03-23,2,0,5,1,1,0.66,0.6212,237,264,219,191,208,172,199
117,2012-03-23,2,0,5,1,1,0.66,0.6212,213,237,264,219,191,208,172
64,2012-03-23,2,0,5,1,1,0.62,0.6212,117,213,237,264,219,191,208
53,2012-03-23,2,0,5,1,1,0.6,0.6061,64,117,213,237,264,219,191
51,2012-03-23,2,0,5,1,1,0.6,0.5909,53,64,117,213,237,264,219
45,2012-03-24,2,0,6,0,1,0.58,0.5455,51,53,64,117,213,237,264
20,2012-03-24,2,0,6,0,1,0.56,0.5303,45,51,53,64,117,213,237
14,2012-03-24,2,0,6,0,1,0.54,0.5152,20,45,51,53,64,117,213
10,2012-03-24,2,0,6,0,1,0.54,0.5152,14,20,45,51,53,64,117
1,2012-03-24,2,0,6,0,1,0.52,0.5,10,14,20,45,51,53,64
0,2012-03-24,2,0,6,0,2,0.52,0.5,1,10,14,20,45,51,53
4,2012-03-24,2,0,6,0,2,0.52,0.5,0,1,10,14,20,45,51
25,2012-03-24,2,0,6,0,2,0.5,0.4848,4,0,1,10,14,20,45
41,2012-03-24,2,0,6,0,2,0.5,0.4848,25,4,0,1,10,14,20
96,2012-03-24,2,0,6,0,2,0.52,0.5,41,25,4,0,1,10,14
148,2012-03-24,2,0,6,0,2,0.52,0.5,96,41,25,4,0,1,10
98,2012-03-24,2,0,6,0,2,0.5,0.4848,148,96,41,25,4,0,1
61,2012-03-24,2,0,6,0,3,0.52,0.5,98,148,96,41,25,4,0
62,2012-03-24,2,0,6,0,3,0.52,0.5,61,98,148,96,41,25,4
63,2012-03-24,2,0,6,0,3,0.52,0.5,62,61,98,148,96,41,25
118,2012-03-24,2,0,6,0,3,0.5,0.4848,63,62,61,98,148,96,41
49,2012-03-24,2,0,6,0,3,0.5,0.4848,118,63,62,61,98,148,96
47,2012-03-24,2,0,6,0,3,0.5,0.4848,49,118,63,62,61,98,148
27,2012-03-24,2,0,6,0,3,0.46,0.4545,47,49,118,63,62,61,98
28,2012-03-24,2,0,6,0,3,0.46,0.4545,27,47,49,118,63,62,61
31,2012-03-24,2,0,6,0,3,0.44,0.4394,28,27,47,49,118,63,62
16,2012-03-24,2,0,6,0,3,0.44,0.4394,31,28,27,47,49,118,63
12,2012-03-24,2,0,6,0,3,0.44,0.4394,16,31,28,27,47,49,118
17,2012-03-24,2,0,6,0,2,0.44,0.4394,12,16,31,28,27,47,49
18,2012-03-25,2,0,0,0,2,0.44,0.4394,17,12,16,31,28,27,47
24,2012-03-25,2,0,0,0,2,0.42,0.4242,18,17,12,16,31,28,27
6,2012-03-25,2,0,0,0,3,0.42,0.4242,24,18,17,12,16,31,28
8,2012-03-25,2,0,0,0,3,0.42,0.4242,6,24,18,17,12,16,31
1,2012-03-25,2,0,0,0,2,0.42,0.4242,8,6,24,18,17,12,16
0,2012-03-25,2,0,0,0,2,0.4,0.4091,1,8,6,24,18,17,12
5,2012-03-25,2,0,0,0,2,0.4,0.4091,0,1,8,6,24,18,17
14,2012-03-25,2,0,0,0,2,0.4,0.4091,5,0,1,8,6,24,18
21,2012-03-25,2,0,0,0,2,0.4,0.4091,14,5,0,1,8,6,24
26,2012-03-25,2,0,0,0,2,0.4,0.4091,21,14,5,0,1,8,6
78,2012-03-25,2,0,0,0,2,0.4,0.4091,26,21,14,5,0,1,8
106,2012-03-25,2,0,0,0,2,0.4,0.4091,78,26,21,14,5,0,1
122,2012-03-25,2,0,0,0,2,0.4,0.4091,106,78,26,21,14,5,0
110,2012-03-25,2,0,0,0,2,0.42,0.4242,122,106,78,26,21,14,5
123,2012-03-25,2,0,0,0,2,0.44,0.4394,110,122,106,78,26,21,14
139,2012-03-25,2,0,0,0,2,0.44,0.4394,123,110,122,106,78,26,21
153,2012-03-25,2,0,0,0,1,0.48,0.4697,139,123,110,122,106,78,26
146,2012-03-25,2,0,0,0,1,0.5,0.4848,153,139,123,110,122,106,78
202,2012-03-25,2,0,0,0,1,0.5,0.4848,146,153,139,123,110,122,106
114,2012-03-25,2,0,0,0,1,0.5,0.4848,202,146,153,139,123,110,122
63,2012-03-25,2,0,0,0,1,0.48,0.4697,114,202,146,153,139,123,110
25,2012-03-25,2,0,0,0,1,0.48,0.4697,63,114,202,146,153,139,123
19,2012-03-25,2,0,0,0,1,0.46,0.4545,25,63,114,202,146,153,139
9,2012-03-25,2,0,0,0,1,0.48,0.4697,19,25,63,114,202,146,153
10,2012-03-26,2,0,1,1,2,0.48,0.4697,9,19,25,63,114,202,146
18,2012-03-26,2,0,1,1,1,0.48,0.4697,10,9,19,25,63,114,202
14,2012-03-26,2,0,1,1,1,0.46,0.4545,18,10,9,19,25,63,114
0,2012-03-26,2,0,1,1,1,0.46,0.4545,14,18,10,9,19,25,63
0,2012-03-26,2,0,1,1,1,0.44,0.4394,0,14,18,10,9,19,25
0,2012-03-26,2,0,1,1,1,0.44,0.4394,0,0,14,18,10,9,19
7,2012-03-26,2,0,1,1,1,0.42,0.4242,0,0,0,14,18,10,9
15,2012-03-26,2,0,1,1,1,0.44,0.4394,7,0,0,0,14,18,10
32,2012-03-26,2,0,1,1,1,0.44,0.4394,15,7,0,0,0,14,18
37,2012-03-26,2,0,1,1,1,0.46,0.4545,32,15,7,0,0,0,14
55,2012-03-26,2,0,1,1,1,0.5,0.4848,37,32,15,7,0,0,0
47,2012-03-26,2,0,1,1,1,0.48,0.4697,55,37,32,15,7,0,0
63,2012-03-26,2,0,1,1,1,0.48,0.4697,47,55,37,32,15,7,0
79,2012-03-26,2,0,1,1,1,0.48,0.4697,63,47,55,37,32,15,7
58,2012-03-26,2,0,1,1,1,0.48,0.4697,79,63,47,55,37,32,15
66,2012-03-26,2,0,1,1,1,0.48,0.4697,58,79,63,47,55,37,32
60,2012-03-26,2,0,1,1,1,0.48,0.4697,66,58,79,63,47,55,37
65,2012-03-26,2,0,1,1,1,0.46,0.4545,60,66,58,79,63,47,55
90,2012-03-26,2,0,1,1,1,0.44,0.4394,65,60,66,58,79,63,47
41,2012-03-26,2,0,1,1,1,0.42,0.4242,90,65,60,66,58,79,63
12,2012-03-26,2,0,1,1,1,0.4,0.4091,41,90,65,60,66,58,79
11,2012-03-26,2,0,1,1,1,0.38,0.3939,12,41,90,65,60,66,58
13,2012-03-26,2,0,1,1,1,0.36,0.3333,11,12,41,90,65,60,66
2,2012-03-26,2,0,1,1,1,0.34,0.2879,13,11,12,41,90,65,60
1,2012-03-27,2,0,2,1,1,0.32,0.2879,2,13,11,12,41,90,65
1,2012-03-27,2,0,2,1,1,0.3,0.2727,1,2,13,11,12,41,90
1,2012-03-27,2,0,2,1,1,0.26,0.2273,1,1,2,13,11,12,41
0,2012-03-27,2,0,2,1,1,0.26,0.2273,1,1,1,2,13,11,12
0,2012-03-27,2,0,2,1,1,0.24,0.2121,0,1,1,1,2,13,11
1,2012-03-27,2,0,2,1,1,0.22,0.2121,0,0,1,1,1,2,13
5,2012-03-27,2,0,2,1,1,0.22,0.2273,1,0,0,1,1,1,2
9,2012-03-27,2,0,2,1,1,0.22,0.2273,5,1,0,0,1,1,1
14,2012-03-27,2,0,2,1,1,0.22,0.2121,9,5,1,0,0,1,1
8,2012-03-27,2,0,2,1,1,0.24,0.2273,14,9,5,1,0,0,1
20,2012-03-27,2,0,2,1,1,0.26,0.2576,8,14,9,5,1,0,0
34,2012-03-27,2,0,2,1,1,0.3,0.303,20,8,14,9,5,1,0
34,2012-03-27,2,0,2,1,1,0.32,0.3182,34,20,8,14,9,5,1
46,2012-03-27,2,0,2,1,1,0.36,0.3485,34,34,20,8,14,9,5
37,2012-03-27,2,0,2,1,1,0.4,0.4091,46,34,34,20,8,14,9
42,2012-03-27,2,0,2,1,1,0.42,0.4242,37,46,34,34,20,8,14
38,2012-03-27,2,0,2,1,1,0.42,0.4242,42,37,46,34,34,20,8
72,2012-03-27,2,0,2,1,1,0.44,0.4394,38,42,37,46,34,34,20
67,2012-03-27,2,0,2,1,1,0.42,0.4242,72,38,42,37,46,34,34
40,2012-03-27,2,0,2,1,1,0.42,0.4242,67,72,38,42,37,46,34
28,2012-03-27,2,0,2,1,1,0.42,0.4242,40,67,72,38,42,37,46
21,2012-03-27,2,0,2,1,1,0.36,0.3485,28,40,67,72,38,42,37
7,2012-03-27,2,0,2,1,1,0.36,0.3485,21,28,40,67,72,38,42
5,2012-03-27,2,0,2,1,1,0.36,0.3485,7,21,28,40,67,72,38
1,2012-03-28,2,0,3,1,1,0.36,0.3333,5,7,21,28,40,67,72
0,2012-03-28,2,0,3,1,1,0.36,0.3333,1,5,7,21,28,40,67
0,2012-03-28,2,0,3,1,1,0.34,0.303,0,1,5,7,21,28,40
1,2012-03-28,2,0,3,1,1,0.34,0.303,0,0,1,5,7,21,28
1,2012-03-28,2,0,3,1,1,0.36,0.3333,1,0,0,1,5,7,21
2,2012-03-28,2,0,3,1,1,0.36,0.3333,1,1,0,0,1,5,7
4,2012-03-28,2,0,3,1,1,0.36,0.3333,2,1,1,0,0,1,5
10,2012-03-28,2,0,3,1,1,0.36,0.3333,4,2,1,1,0,0,1
19,2012-03-28,2,0,3,1,1,0.38,0.3939,10,4,2,1,1,0,0
16,2012-03-28,2,0,3,1,1,0.4,0.4091,19,10,4,2,1,1,0
33,2012-03-28,2,0,3,1,1,0.46,0.4545,16,19,10,4,2,1,1
54,2012-03-28,2,0,3,1,1,0.5,0.4848,33,16,19,10,4,2,1
50,2012-03-28,2,0,3,1,2,0.54,0.5152,54,33,16,19,10,4,2
60,2012-03-28,2,0,3,1,1,0.56,0.5303,50,54,33,16,19,10,4
52,2012-03-28,2,0,3,1,1,0.62,0.6212,60,50,54,33,16,19,10
47,2012-03-28,2,0,3,1,2,0.62,0.6212,52,60,50,54,33,16,19
51,2012-03-28,2,0,3,1,3,0.62,0.6212,47,52,60,50,54,33,16
72,2012-03-28,2,0,3,1,1,0.6,0.6061,51,47,52,60,50,54,33
61,2012-03-28,2,0,3,1,1,0.6,0.6061,72,51,47,52,60,50,54
41,2012-03-28,2,0,3,1,1,0.6,0.6212,61,72,51,47,52,60,50
38,2012-03-28,2,0,3,1,1,0.6,0.6212,41,61,72,51,47,52,60
28,2012-03-28,2,0,3,1,1,0.58,0.5455,38,41,61,72,51,47,52
21,2012-03-28,2,0,3,1,1,0.56,0.5303,28,38,41,61,72,51,47
12,2012-03-28,2,0,3,1,1,0.54,0.5152,21,28,38,41,61,72,51
10,2012-03-29,2,0,4,1,1,0.54,0.5152,12,21,28,38,41,61,72
15,2012-03-29,2,0,4,1,1,0.56,0.5303,10,12,21,28,38,41,61
0,2012-03-29,2,0,4,1,1,0.6,0.6061,15,10,12,21,28,38,41
1,2012-03-29,2,0,4,1,1,0.58,0.5455,0,15,10,12,21,28,38
1,2012-03-29,2,0,4,1,1,0.52,0.5,1,0,15,10,12,21,28
2,2012-03-29,2,0,4,1,1,0.5,0.4848,1,1,0,15,10,12,21
3,2012-03-29,2,0,4,1,1,0.46,0.4545,2,1,1,0,15,10,12
14,2012-03-29,2,0,4,1,1,0.46,0.4545,3,2,1,1,0,15,10
26,2012-03-29,2,0,4,1,1,0.46,0.4545,14,3,2,1,1,0,15
22,2012-03-29,2,0,4,1,1,0.48,0.4697,26,14,3,2,1,1,0
42,2012-03-29,2,0,4,1,1,0.46,0.4545,22,26,14,3,2,1,1
54,2012-03-29,2,0,4,1,1,0.5,0.4848,42,22,26,14,3,2,1
64,2012-03-29,2,0,4,1,1,0.5,0.4848,54,42,22,26,14,3,2
50,2012-03-29,2,0,4,1,1,0.46,0.4545,64,54,42,22,26,14,3
63,2012-03-29,2,0,4,1,1,0.5,0.4848,50,64,54,42,22,26,14
109,2012-03-29,2,0,4,1,1,0.52,0.5,63,50,64,54,42,22,26
67,2012-03-29,2,0,4,1,1,0.52,0.5,109,63,50,64,54,42,22
83,2012-03-29,2,0,4,1,1,0.52,0.5,67,109,63,50,64,54,42
83,2012-03-29,2,0,4,1,1,0.5,0.4848,83,67,109,63,50,64,54
47,2012-03-29,2,0,4,1,1,0.48,0.4697,83,83,67,109,63,50,64
34,2012-03-29,2,0,4,1,1,0.46,0.4545,47,83,83,67,109,63,50
10,2012-03-29,2,0,4,1,1,0.44,0.4394,34,47,83,83,67,109,63
17,2012-03-29,2,0,4,1,1,0.42,0.4242,10,34,47,83,83,67,109
17,2012-03-29,2,0,4,1,1,0.42,0.4242,17,10,34,47,83,83,67
10,2012-03-30,2,0,5,1,1,0.4,0.4091,17,17,10,34,47,83,83
6,2012-03-30,2,0,5,1,1,0.38,0.3939,10,17,17,10,34,47,83
1,2012-03-30,2,0,5,1,1,0.36,0.3333,6,10,17,17,10,34,47
0,2012-03-30,2,0,5,1,1,0.34,0.3333,1,6,10,17,17,10,34
1,2012-03-30,2,0,5,1,1,0.34,0.3485,0,1,6,10,17,17,10
0,2012-03-30,2,0,5,1,1,0.32,0.3333,1,0,1,6,10,17,17
5,2012-03-30,2,0,5,1,1,0.32,0.3333,0,1,0,1,6,10,17
9,2012-03-30,2,0,5,1,1,0.32,0.3182,5,0,1,0,1,6,10
38,2012-03-30,2,0,5,1,1,0.32,0.3182,9,5,0,1,0,1,6
29,2012-03-30,2,0,5,1,1,0.34,0.3333,38,9,5,0,1,0,1
50,2012-03-30,2,0,5,1,2,0.36,0.3636,29,38,9,5,0,1,0
48,2012-03-30,2,0,5,1,2,0.36,0.3788,50,29,38,9,5,0,1
62,2012-03-30,2,0,5,1,2,0.38,0.3939,48,50,29,38,9,5,0
44,2012-03-30,2,0,5,1,3,0.4,0.4091,62,48,50,29,38,9,5
56,2012-03-30,2,0,5,1,3,0.4,0.4091,44,62,48,50,29,38,9
73,2012-03-30,2,0,5,1,3,0.42,0.4242,56,44,62,48,50,29,38
75,2012-03-30,2,0,5,1,3,0.4,0.4091,73,56,44,62,48,50,29
93,2012-03-30,2,0,5,1,2,0.4,0.4091,75,73,56,44,62,48,50
68,2012-03-30,2,0,5,1,1,0.42,0.4242,93,75,73,56,44,62,48
42,2012-03-30,2,0,5,1,1,0.4,0.4091,68,93,75,73,56,44,62
17,2012-03-30,2,0,5,1,1,0.4,0.4091,42,68,93,75,73,56,44
30,2012-03-30,2,0,5,1,1,0.38,0.3939,17,42,68,93,75,73,56
23,2012-03-30,2,0,5,1,1,0.36,0.3485,30,17,42,68,93,75,73
16,2012-03-30,2,0,5,1,1,0.36,0.3788,23,30,17,42,68,93,75
12,2012-03-31,2,0,6,0,1,0.38,0.3939,16,23,30,17,42,68,93
17,2012-03-31,2,0,6,0,2,0.4,0.4091,12,16,23,30,17,42,68
14,2012-03-31,2,0,6,0,2,0.42,0.4242,17,12,16,23,30,17,42
10,2012-03-31,2,0,6,0,1,0.4,0.4091,14,17,12,16,23,30,17
4,2012-03-31,2,0,6,0,1,0.42,0.4242,10,14,17,12,16,23,30
0,2012-03-31,2,0,6,0,1,0.4,0.4091,4,10,14,17,12,16,23
7,2012-03-31,2,0,6,0,2,0.36,0.3485,0,4,10,14,17,12,16
5,2012-03-31,2,0,6,0,2,0.36,0.3485,7,0,4,10,14,17,12
19,2012-03-31,2,0,6,0,2,0.36,0.3485,5,7,0,4,10,14,17
62,2012-03-31,2,0,6,0,2,0.4,0.4091,19,5,7,0,4,10,14
108,2012-03-31,2,0,6,0,2,0.4,0.4091,62,19,5,7,0,4,10
184,2012-03-31,2,0,6,0,1,0.46,0.4545,108,62,19,5,7,0,4
263,2012-03-31,2,0,6,0,1,0.48,0.4697,184,108,62,19,5,7,0
265,2012-03-31,2,0,6,0,1,0.54,0.5152,263,184,108,62,19,5,7
240,2012-03-31,2,0,6,0,2,0.5,0.4848,265,263,184,108,62,19,5
275,2012-03-31,2,0,6,0,2,0.52,0.5,240,265,263,184,108,62,19
243,2012-03-31,2,0,6,0,2,0.5,0.4848,275,240,265,263,184,108,62
238,2012-03-31,2,0,6,0,1,0.48,0.4697,243,275,240,265,263,184,108
102,2012-03-31,2,0,6,0,2,0.44,0.4394,238,243,275,240,265,263,184
93,2012-03-31,2,0,6,0,1,0.42,0.4242,102,238,243,275,240,265,263
52,2012-03-31,2,0,6,0,2,0.4,0.4091,93,102,238,243,275,240,265
36,2012-03-31,2,0,6,0,2,0.4,0.4091,52,93,102,238,243,275,240
40,2012-03-31,2,0,6,0,2,0.38,0.3939,36,52,93,102,238,243,275
12,2012-03-31,2,0,6,0,2,0.36,0.3333,40,36,52,93,102,238,243
8,2012-04-01,2,0,0,0,2,0.36,0.3333,12,40,36,52,93,102,238
13,2012-04-01,2,0,0,0,2,0.36,0.3485,8,12,40,36,52,93,102
20,2012-04-01,2,0,0,0,2,0.36,0.3485,13,8,12,40,36,52,93
4,2012-04-01,2,0,0,0,2,0.34,0.3333,20,13,8,12,40,36,52
3,2012-04-01,2,0,0,0,2,0.34,0.3485,4,20,13,8,12,40,36
8,2012-04-01,2,0,0,0,2,0.34,0.3485,3,4,20,13,8,12,40
9,2012-04-01,2,0,0,0,2,0.36,0.3485,8,3,4,20,13,8,12
29,2012-04-01,2,0,0,0,2,0.36,0.3485,9,8,3,4,20,13,8
37,2012-04-01,2,0,0,0,2,0.36,0.3636,29,9,8,3,4,20,13
102,2012-04-01,2,0,0,0,2,0.36,0.3485,37,29,9,8,3,4,20
132,2012-04-01,2,0,0,0,2,0.4,0.4091,102,37,29,9,8,3,4
180,2012-04-01,2,0,0,0,2,0.4,0.4091,132,102,37,29,9,8,3
187,2012-04-01,2,0,0,0,2,0.42,0.4242,180,132,102,37,29,9,8
190,2012-04-01,2,0,0,0,2,0.44,0.4394,187,180,132,102,37,29,9
283,2012-04-01,2,0,0,0,2,0.48,0.4697,190,187,180,132,102,37,29
295,2012-04-01,2,0,0,0,1,0.5,0.4848,283,190,187,180,132,102,37
236,2012-04-01,2,0,0,0,1,0.52,0.5,295,283,190,187,180,132,102
232,2012-04-01,2,0,0,0,1,0.52,0.5,236,295,283,190,187,180,132
153,2012-04-01,2,0,0,0,1,0.52,0.5,232,236,295,283,190,187,180
110,2012-04-01,2,0,0,0,1,0.52,0.5,153,232,236,295,283,190,187
66,2012-04-01,2,0,0,0,2,0.5,0.4848,110,153,232,236,295,283,190
33,2012-04-01,2,0,0,0,2,0.5,0.4848,66,110,153,232,236,295,283
7,2012-04-01,2,0,0,0,3,0.5,0.4848,33,66,110,153,232,236,295
10,2012-04-01,2,0,0,0,3,0.46,0.4545,7,33,66,110,153,232,236
6,2012-04-02,2,0,1,1,3,0.44,0.4394,10,7,33,66,110,153,232
0,2012-04-02,2,0,1,1,3,0.42,0.4242,6,10,7,33,66,110,153
2,2012-04-02,2,0,1,1,3,0.44,0.4394,0,6,10,7,33,66,110
2,2012-04-02,2,0,1,1,1,0.4,0.4091,2,0,6,10,7,33,66
2,2012-04-02,2,0,1,1,1,0.4,0.4091,2,2,0,6,10,7,33
6,2012-04-02,2,0,1,1,1,0.36,0.3182,2,2,2,0,6,10,7
12,2012-04-02,2,0,1,1,1,0.34,0.303,6,2,2,2,0,6,10
36,2012-04-02,2,0,1,1,1,0.36,0.3333,12,6,2,2,2,0,6
52,2012-04-02,2,0,1,1,1,0.38,0.3939,36,12,6,2,2,2,0
85,2012-04-02,2,0,1,1,1,0.4,0.4091,52,36,12,6,2,2,2
81,2012-04-02,2,0,1,1,1,0.42,0.4242,85,52,36,12,6,2,2
100,2012-04-02,2,0,1,1,1,0.44,0.4394,81,85,52,36,12,6,2
97,2012-04-02,2,0,1,1,1,0.46,0.4545,100,81,85,52,36,12,6
127,2012-04-02,2,0,1,1,1,0.46,0.4545,97,100,81,85,52,36,12
132,2012-04-02,2,0,1,1,1,0.48,0.4697,127,97,100,81,85,52,36
104,2012-04-02,2,0,1,1,1,0.5,0.4848,132,127,97,100,81,85,52
128,2012-04-02,2,0,1,1,1,0.5,0.4848,104,132,127,97,100,81,85
75,2012-04-02,2,0,1,1,1,0.5,0.4848,128,104,132,127,97,100,81
66,2012-04-02,2,0,1,1,1,0.5,0.4848,75,128,104,132,127,97,100
48,2012-04-02,2,0,1,1,1,0.46,0.4545,66,75,128,104,132,127,97
24,2012-04-02,2,0,1,1,1,0.46,0.4545,48,66,75,128,104,132,127
17,2012-04-02,2,0,1,1,1,0.42,0.4242,24,48,66,75,128,104,132
