target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
280,2012-03-30,2,0,5,1,3,0.42,0.4242,229,242,270,201,187,321,593
367,2012-03-30,2,0,5,1,3,0.4,0.4091,280,229,242,270,201,187,321
606,2012-03-30,2,0,5,1,2,0.4,0.4091,367,280,229,242,270,201,187
560,2012-03-30,2,0,5,1,1,0.42,0.4242,606,367,280,229,242,270,201
395,2012-03-30,2,0,5,1,1,0.4,0.4091,560,606,367,280,229,242,270
209,2012-03-30,2,0,5,1,1,0.4,0.4091,395,560,606,367,280,229,242
220,2012-03-30,2,0,5,1,1,0.38,0.3939,209,395,560,606,367,280,229
153,2012-03-30,2,0,5,1,1,0.36,0.3485,220,209,395,560,606,367,280
123,2012-03-30,2,0,5,1,1,0.36,0.3788,153,220,209,395,560,606,367
92,2012-03-31,2,0,6,0,1,0.38,0.3939,123,153,220,209,395,560,606
82,2012-03-31,2,0,6,0,2,0.4,0.4091,92,123,153,220,209,395,560
69,2012-03-31,2,0,6,0,2,0.42,0.4242,82,92,123,153,220,209,395
31,2012-03-31,2,0,6,0,1,0.4,0.4091,69,82,92,123,153,220,209
8,2012-03-31,2,0,6,0,1,0.42,0.4242,31,69,82,92,123,153,220
5,2012-03-31,2,0,6,0,1,0.4,0.4091,8,31,69,82,92,123,153
23,2012-03-31,2,0,6,0,2,0.36,0.3485,5,8,31,69,82,92,123
44,2012-03-31,2,0,6,0,2,0.36,0.3485,23,5,8,31,69,82,92
145,2012-03-31,2,0,6,0,2,0.36,0.3485,44,23,5,8,31,69,82
223,2012-03-31,2,0,6,0,2,0.4,0.4091,145,44,23,5,8,31,69
313,2012-03-31,2,0,6,0,2,0.4,0.4091,223,145,44,23,5,8,31
463,2012-03-31,2,0,6,0,1,0.46,0.4545,313,223,145,44,23,5,8
621,2012-03-31,2,0,6,0,1,0.48,0.4697,463,313,223,145,44,23,5
638,2012-03-31,2,0,6,0,1,0.54,0.5152,621,463,313,223,145,44,23
551,2012-03-31,2,0,6,0,2,0.5,0.4848,638,621,463,313,223,145,44
605,2012-03-31,2,0,6,0,2,0.52,0.5,551,638,621,463,313,223,145
535,2012-03-31,2,0,6,0,2,0.5,0.4848,605,551,638,621,463,313,223
543,2012-03-31,2,0,6,0,1,0.48,0.4697,535,605,551,638,621,463,313
341,2012-03-31,2,0,6,0,2,0.44,0.4394,543,535,605,551,638,621,463
284,2012-03-31,2,0,6,0,1,0.42,0.4242,341,543,535,605,551,638,621
208,2012-03-31,2,0,6,0,2,0.4,0.4091,284,341,543,535,605,551,638
143,2012-03-31,2,0,6,0,2,0.4,0.4091,208,284,341,543,535,605,551
156,2012-03-31,2,0,6,0,2,0.38,0.3939,143,208,284,341,543,535,605
112,2012-03-31,2,0,6,0,2,0.36,0.3333,156,143,208,284,341,543,535
67,2012-04-01,2,0,0,0,2,0.36,0.3333,112,156,143,208,284,341,543
62,2012-04-01,2,0,0,0,2,0.36,0.3485,67,112,156,143,208,284,341
81,2012-04-01,2,0,0,0,2,0.36,0.3485,62,67,112,156,143,208,284
25,2012-04-01,2,0,0,0,2,0.34,0.3333,81,62,67,112,156,143,208
12,2012-04-01,2,0,0,0,2,0.34,0.3485,25,81,62,67,112,156,143
18,2012-04-01,2,0,0,0,2,0.34,0.3485,12,25,81,62,67,112,156
97,2012-04-01,2,0,0,0,2,0.36,0.3485,18,12,25,81,62,67,112
84,2012-04-01,2,0,0,0,2,0.36,0.3485,97,18,12,25,81,62,67
125,2012-04-01,2,0,0,0,2,0.36,0.3636,84,97,18,12,25,81,62
275,2012-04-01,2,0,0,0,2,0.36,0.3485,125,84,97,18,12,25,81
360,2012-04-01,2,0,0,0,2,0.4,0.4091,275,125,84,97,18,12,25
451,2012-04-01,2,0,0,0,2,0.4,0.4091,360,275,125,84,97,18,12
445,2012-04-01,2,0,0,0,2,0.42,0.4242,451,360,275,125,84,97,18
464,2012-04-01,2,0,0,0,2,0.44,0.4394,445,451,360,275,125,84,97
561,2012-04-01,2,0,0,0,2,0.48,0.4697,464,445,451,360,275,125,84
573,2012-04-01,2,0,0,0,1,0.5,0.4848,561,464,445,451,360,275,125
511,2012-04-01,2,0,0,0,1,0.52,0.5,573,561,464,445,451,360,275
555,2012-04-01,2,0,0,0,1,0.52,0.5,511,573,561,464,445,451,360
432,2012-04-01,2,0,0,0,1,0.52,0.5,555,511,573,561,464,445,451
346,2012-04-01,2,0,0,0,1,0.52,0.5,432,555,511,573,561,464,445
232,2012-04-01,2,0,0,0,2,0.5,0.4848,346,432,555,511,573,561,464
134,2012-04-01,2,0,0,0,2,0.5,0.4848,232,346,432,555,511,573,561
68,2012-04-01,2,0,0,0,3,0.5,0.4848,134,232,346,432,555,511,573
63,2012-04-01,2,0,0,0,3,0.46,0.4545,68,134,232,346,432,555,511
17,2012-04-02,2,0,1,1,3,0.44,0.4394,63,68,134,232,346,432,555
5,2012-04-02,2,0,1,1,3,0.42,0.4242,17,63,68,134,232,346,432
5,2012-04-02,2,0,1,1,3,0.44,0.4394,5,17,63,68,134,232,346
4,2012-04-02,2,0,1,1,1,0.4,0.4091,5,5,17,63,68,134,232
24,2012-04-02,2,0,1,1,1,0.4,0.4091,4,5,5,17,63,68,134
110,2012-04-02,2,0,1,1,1,0.36,0.3182,24,4,5,5,17,63,68
306,2012-04-02,2,0,1,1,1,0.34,0.303,110,24,4,5,5,17,63
589,2012-04-02,2,0,1,1,1,0.36,0.3333,306,110,24,4,5,5,17
317,2012-04-02,2,0,1,1,1,0.38,0.3939,589,306,110,24,4,5,5
204,2012-04-02,2,0,1,1,1,0.4,0.4091,317,589,306,110,24,4,5
209,2012-04-02,2,0,1,1,1,0.42,0.4242,204,317,589,306,110,24,4
281,2012-04-02,2,0,1,1,1,0.44,0.4394,209,204,317,589,306,110,24
281,2012-04-02,2,0,1,1,1,0.46,0.4545,281,209,204,317,589,306,110
268,2012-04-02,2,0,1,1,1,0.46,0.4545,281,281,209,204,317,589,306
324,2012-04-02,2,0,1,1,1,0.48,0.4697,268,281,281,209,204,317,589
395,2012-04-02,2,0,1,1,1,0.5,0.4848,324,268,281,281,209,204,317
729,2012-04-02,2,0,1,1,1,0.5,0.4848,395,324,268,281,281,209,204
618,2012-04-02,2,0,1,1,1,0.5,0.4848,729,395,324,268,281,281,209
494,2012-04-02,2,0,1,1,1,0.5,0.4848,618,729,395,324,268,281,281
329,2012-04-02,2,0,1,1,1,0.46,0.4545,494,618,729,395,324,268,281
238,2012-04-02,2,0,1,1,1,0.46,0.4545,329,494,618,729,395,324,268
123,2012-04-02,2,0,1,1,1,0.42,0.4242,238,329,494,618,729,395,324
66,2012-04-02,2,0,1,1,1,0.44,0.4394,123,238,329,494,618,729,395
33,2012-04-03,2,0,2,1,1,0.4,0.4091,66,123,238,329,494,618,729
11,2012-04-03,2,0,2,1,1,0.38,0.3939,33,66,123,238,329,494,618
5,2012-04-03,2,0,2,1,1,0.36,0.3485,11,33,66,123,238,329,494
3,2012-04-03,2,0,2,1,1,0.38,0.3939,5,11,33,66,123,238,329
1,2012-04-03,2,0,2,1,1,0.32,0.3333,3,5,11,33,66,123,238
27,2012-04-03,2,0,2,1,1,0.32,0.3333,1,3,5,11,33,66,123
100,2012-04-03,2,0,2,1,1,0.3,0.3182,27,1,3,5,11,33,66
341,2012-04-03,2,0,2,1,1,0.32,0.3333,100,27,1,3,5,11,33
604,2012-04-03,2,0,2,1,1,0.34,0.3636,341,100,27,1,3,5,11
408,2012-04-03,2,0,2,1,1,0.42,0.4242,604,341,100,27,1,3,5
219,2012-04-03,2,0,2,1,1,0.44,0.4394,408,604,341,100,27,1,3
258,2012-04-03,2,0,2,1,1,0.48,0.4697,219,408,604,341,100,27,1
331,2012-04-03,2,0,2,1,1,0.52,0.5,258,219,408,604,341,100,27
345,2012-04-03,2,0,2,1,1,0.56,0.5303,331,258,219,408,604,341,100
311,2012-04-03,2,0,2,1,1,0.56,0.5303,345,331,258,219,408,604,341
316,2012-04-03,2,0,2,1,1,0.6,0.5909,311,345,331,258,219,408,604
485,2012-04-03,2,0,2,1,1,0.62,0.6061,316,311,345,331,258,219,408
757,2012-04-03,2,0,2,1,1,0.62,0.6061,485,316,311,345,331,258,219
800,2012-04-03,2,0,2,1,1,0.6,0.6061,757,485,316,311,345,331,258
558,2012-04-03,2,0,2,1,1,0.56,0.5303,800,757,485,316,311,345,331
379,2012-04-03,2,0,2,1,1,0.56,0.5303,558,800,757,485,316,311,345
243,2012-04-03,2,0,2,1,1,0.54,0.5152,379,558,800,757,485,316,311
158,2012-04-03,2,0,2,1,1,0.5,0.4848,243,379,558,800,757,485,316
79,2012-04-03,2,0,2,1,1,0.5,0.4848,158,243,379,558,800,757,485
41,2012-04-04,2,0,3,1,1,0.48,0.4697,79,158,243,379,558,800,757
11,2012-04-04,2,0,3,1,1,0.46,0.4545,41,79,158,243,379,558,800
5,2012-04-04,2,0,3,1,1,0.46,0.4545,11,41,79,158,243,379,558
3,2012-04-04,2,0,3,1,1,0.44,0.4394,5,11,41,79,158,243,379
1,2012-04-04,2,0,3,1,1,0.42,0.4242,3,5,11,41,79,158,243
27,2012-04-04,2,0,3,1,1,0.42,0.4242,1,3,5,11,41,79,158
126,2012-04-04,2,0,3,1,2,0.42,0.4242,27,1,3,5,11,41,79
366,2012-04-04,2,0,3,1,2,0.44,0.4394,126,27,1,3,5,11,41
684,2012-04-04,2,0,3,1,2,0.44,0.4394,366,126,27,1,3,5,11
363,2012-04-04,2,0,3,1,2,0.48,0.4697,684,366,126,27,1,3,5
167,2012-04-04,2,0,3,1,2,0.54,0.5152,363,684,366,126,27,1,3
213,2012-04-04,2,0,3,1,2,0.6,0.6212,167,363,684,366,126,27,1
283,2012-04-04,2,0,3,1,2,0.6,0.6212,213,167,363,684,366,126,27
251,2012-04-04,2,0,3,1,2,0.6,0.6212,283,213,167,363,684,366,126
258,2012-04-04,2,0,3,1,2,0.62,0.6212,251,283,213,167,363,684,366
268,2012-04-04,2,0,3,1,2,0.64,0.6212,258,251,283,213,167,363,684
390,2012-04-04,2,0,3,1,2,0.64,0.6212,268,258,251,283,213,167,363
744,2012-04-04,2,0,3,1,1,0.66,0.6212,390,268,258,251,283,213,167
759,2012-04-04,2,0,3,1,1,0.66,0.6212,744,390,268,258,251,283,213
494,2012-04-04,2,0,3,1,1,0.66,0.6212,759,744,390,268,258,251,283
372,2012-04-04,2,0,3,1,1,0.64,0.6212,494,759,744,390,268,258,251
298,2012-04-04,2,0,3,1,1,0.6,0.6061,372,494,759,744,390,268,258
181,2012-04-04,2,0,3,1,1,0.56,0.5303,298,372,494,759,744,390,268
131,2012-04-04,2,0,3,1,1,0.52,0.5,181,298,372,494,759,744,390
45,2012-04-05,2,0,4,1,1,0.52,0.5,131,181,298,372,494,759,744
13,2012-04-05,2,0,4,1,1,0.48,0.4697,45,131,181,298,372,494,759
18,2012-04-05,2,0,4,1,1,0.46,0.4545,13,45,131,181,298,372,494
5,2012-04-05,2,0,4,1,1,0.42,0.4242,18,13,45,131,181,298,372
1,2012-04-05,2,0,4,1,1,0.38,0.3939,5,18,13,45,131,181,298
29,2012-04-05,2,0,4,1,1,0.38,0.3939,1,5,18,13,45,131,181
126,2012-04-05,2,0,4,1,1,0.36,0.3333,29,1,5,18,13,45,131
354,2012-04-05,2,0,4,1,1,0.34,0.3333,126,29,1,5,18,13,45
638,2012-04-05,2,0,4,1,1,0.36,0.3485,354,126,29,1,5,18,13
351,2012-04-05,2,0,4,1,1,0.4,0.4091,638,354,126,29,1,5,18
246,2012-04-05,2,0,4,1,1,0.42,0.4242,351,638,354,126,29,1,5
268,2012-04-05,2,0,4,1,2,0.42,0.4242,246,351,638,354,126,29,1
276,2012-04-05,2,0,4,1,1,0.44,0.4394,268,246,351,638,354,126,29
291,2012-04-05,2,0,4,1,1,0.46,0.4545,276,268,246,351,638,354,126
287,2012-04-05,2,0,4,1,1,0.46,0.4545,291,276,268,246,351,638,354
269,2012-04-05,2,0,4,1,1,0.5,0.4848,287,291,276,268,246,351,638
402,2012-04-05,2,0,4,1,1,0.5,0.4848,269,287,291,276,268,246,351
822,2012-04-05,2,0,4,1,1,0.5,0.4848,402,269,287,291,276,268,246
698,2012-04-05,2,0,4,1,1,0.5,0.4848,822,402,269,287,291,276,268
487,2012-04-05,2,0,4,1,1,0.48,0.4697,698,822,402,269,287,291,276
312,2012-04-05,2,0,4,1,1,0.44,0.4394,487,698,822,402,269,287,291
234,2012-04-05,2,0,4,1,1,0.42,0.4242,312,487,698,822,402,269,287
149,2012-04-05,2,0,4,1,1,0.4,0.4091,234,312,487,698,822,402,269
136,2012-04-05,2,0,4,1,1,0.4,0.4091,149,234,312,487,698,822,402
61,2012-04-06,2,0,5,1,1,0.4,0.4091,136,149,234,312,487,698,822
38,2012-04-06,2,0,5,1,1,0.36,0.3485,61,136,149,234,312,487,698
11,2012-04-06,2,0,5,1,1,0.36,0.3333,38,61,136,149,234,312,487
8,2012-04-06,2,0,5,1,1,0.34,0.303,11,38,61,136,149,234,312
5,2012-04-06,2,0,5,1,1,0.34,0.3182,8,11,38,61,136,149,234
23,2012-04-06,2,0,5,1,1,0.32,0.303,5,8,11,38,61,136,149
80,2012-04-06,2,0,5,1,1,0.3,0.2727,23,5,8,11,38,61,136
246,2012-04-06,2,0,5,1,1,0.3,0.2879,80,23,5,8,11,38,61
508,2012-04-06,2,0,5,1,1,0.3,0.2727,246,80,23,5,8,11,38
376,2012-04-06,2,0,5,1,1,0.34,0.303,508,246,80,23,5,8,11
238,2012-04-06,2,0,5,1,1,0.36,0.3333,376,508,246,80,23,5,8
291,2012-04-06,2,0,5,1,1,0.4,0.4091,238,376,508,246,80,23,5
337,2012-04-06,2,0,5,1,1,0.42,0.4242,291,238,376,508,246,80,23
411,2012-04-06,2,0,5,1,1,0.44,0.4394,337,291,238,376,508,246,80
490,2012-04-06,2,0,5,1,1,0.48,0.4697,411,337,291,238,376,508,246
537,2012-04-06,2,0,5,1,1,0.5,0.4848,490,411,337,291,238,376,508
536,2012-04-06,2,0,5,1,1,0.5,0.4848,537,490,411,337,291,238,376
655,2012-04-06,2,0,5,1,1,0.52,0.5,536,537,490,411,337,291,238
484,2012-04-06,2,0,5,1,1,0.5,0.4848,655,536,537,490,411,337,291
412,2012-04-06,2,0,5,1,1,0.48,0.4697,484,655,536,537,490,411,337
252,2012-04-06,2,0,5,1,1,0.46,0.4545,412,484,655,536,537,490,411
190,2012-04-06,2,0,5,1,1,0.44,0.4394,252,412,484,655,536,537,490
158,2012-04-06,2,0,5,1,1,0.4,0.4091,190,252,412,484,655,536,537
113,2012-04-06,2,0,5,1,1,0.42,0.4242,158,190,252,412,484,655,536
94,2012-04-07,2,0,6,0,1,0.42,0.4242,113,158,190,252,412,484,655
69,2012-04-07,2,0,6,0,1,0.4,0.4091,94,113,158,190,252,412,484
36,2012-04-07,2,0,6,0,1,0.36,0.3333,69,94,113,158,190,252,412
28,2012-04-07,2,0,6,0,1,0.36,0.3333,36,69,94,113,158,190,252
7,2012-04-07,2,0,6,0,1,0.32,0.3182,28,36,69,94,113,158,190
2,2012-04-07,2,0,6,0,1,0.32,0.3182,7,28,36,69,94,113,158
19,2012-04-07,2,0,6,0,1,0.32,0.3182,2,7,28,36,69,94,113
54,2012-04-07,2,0,6,0,1,0.32,0.303,19,2,7,28,36,69,94
123,2012-04-07,2,0,6,0,1,0.34,0.3182,54,19,2,7,28,36,69
276,2012-04-07,2,0,6,0,1,0.4,0.4091,123,54,19,2,7,28,36
363,2012-04-07,2,0,6,0,1,0.42,0.4242,276,123,54,19,2,7,28
495,2012-04-07,2,0,6,0,1,0.44,0.4394,363,276,123,54,19,2,7
590,2012-04-07,2,0,6,0,1,0.46,0.4545,495,363,276,123,54,19,2
643,2012-04-07,2,0,6,0,1,0.5,0.4848,590,495,363,276,123,54,19
578,2012-04-07,2,0,6,0,1,0.5,0.4848,643,590,495,363,276,123,54
626,2012-04-07,2,0,6,0,1,0.52,0.5,578,643,590,495,363,276,123
615,2012-04-07,2,0,6,0,1,0.54,0.5152,626,578,643,590,495,363,276
567,2012-04-07,2,0,6,0,1,0.54,0.5152,615,626,578,643,590,495,363
517,2012-04-07,2,0,6,0,1,0.54,0.5152,567,615,626,578,643,590,495
413,2012-04-07,2,0,6,0,1,0.54,0.5152,517,567,615,626,578,643,590
208,2012-04-07,2,0,6,0,1,0.5,0.4848,413,517,567,615,626,578,643
234,2012-04-07,2,0,6,0,1,0.5,0.4848,208,413,517,567,615,626,578
182,2012-04-07,2,0,6,0,1,0.48,0.4697,234,208,413,517,567,615,626
118,2012-04-07,2,0,6,0,1,0.46,0.4545,182,234,208,413,517,567,615
85,2012-04-08,2,0,0,0,1,0.44,0.4394,118,182,234,208,413,517,567
64,2012-04-08,2,0,0,0,1,0.44,0.4394,85,118,182,234,208,413,517
32,2012-04-08,2,0,0,0,1,0.44,0.4394,64,85,118,182,234,208,413
26,2012-04-08,2,0,0,0,1,0.42,0.4242,32,64,85,118,182,234,208
7,2012-04-08,2,0,0,0,1,0.4,0.4091,26,32,64,85,118,182,234
12,2012-04-08,2,0,0,0,1,0.38,0.3939,7,26,32,64,85,118,182
28,2012-04-08,2,0,0,0,1,0.36,0.3788,12,7,26,32,64,85,118
37,2012-04-08,2,0,0,0,1,0.38,0.3939,28,12,7,26,32,64,85
84,2012-04-08,2,0,0,0,1,0.4,0.4091,37,28,12,7,26,32,64
179,2012-04-08,2,0,0,0,1,0.44,0.4394,84,37,28,12,7,26,32
299,2012-04-08,2,0,0,0,1,0.5,0.4848,179,84,37,28,12,7,26
404,2012-04-08,2,0,0,0,1,0.5,0.4848,299,179,84,37,28,12,7
457,2012-04-08,2,0,0,0,1,0.54,0.5152,404,299,179,84,37,28,12
483,2012-04-08,2,0,0,0,1,0.58,0.5455,457,404,299,179,84,37,28
503,2012-04-08,2,0,0,0,1,0.6,0.5909,483,457,404,299,179,84,37
486,2012-04-08,2,0,0,0,1,0.62,0.6061,503,483,457,404,299,179,84
476,2012-04-08,2,0,0,0,1,0.64,0.6061,486,503,483,457,404,299,179
411,2012-04-08,2,0,0,0,1,0.62,0.6061,476,486,503,483,457,404,299
310,2012-04-08,2,0,0,0,1,0.62,0.6061,411,476,486,503,483,457,404
276,2012-04-08,2,0,0,0,1,0.6,0.6061,310,411,476,486,503,483,457
211,2012-04-08,2,0,0,0,1,0.56,0.5303,276,310,411,476,486,503,483
130,2012-04-08,2,0,0,0,1,0.52,0.5,211,276,310,411,476,486,503
118,2012-04-08,2,0,0,0,1,0.5,0.4848,130,211,276,310,411,476,486
51,2012-04-08,2,0,0,0,1,0.5,0.4848,118,130,211,276,310,411,476
37,2012-04-09,2,0,1,1,1,0.48,0.4697,51,118,130,211,276,310,411
16,2012-04-09,2,0,1,1,1,0.46,0.4545,37,51,118,130,211,276,310
6,2012-04-09,2,0,1,1,1,0.46,0.4545,16,37,51,118,130,211,276
3,2012-04-09,2,0,1,1,1,0.44,0.4394,6,16,37,51,118,130,211
5,2012-04-09,2,0,1,1,1,0.44,0.4394,3,6,16,37,51,118,130
32,2012-04-09,2,0,1,1,1,0.44,0.4394,5,3,6,16,37,51,118
111,2012-04-09,2,0,1,1,1,0.42,0.4242,32,5,3,6,16,37,51
331,2012-04-09,2,0,1,1,1,0.42,0.4242,111,32,5,3,6,16,37
617,2012-04-09,2,0,1,1,1,0.44,0.4394,331,111,32,5,3,6,16
286,2012-04-09,2,0,1,1,1,0.46,0.4545,617,331,111,32,5,3,6
178,2012-04-09,2,0,1,1,1,0.5,0.4848,286,617,331,111,32,5,3
223,2012-04-09,2,0,1,1,1,0.52,0.5,178,286,617,331,111,32,5
280,2012-04-09,2,0,1,1,1,0.54,0.5152,223,178,286,617,331,111,32
281,2012-04-09,2,0,1,1,1,0.54,0.5152,280,223,178,286,617,331,111
218,2012-04-09,2,0,1,1,1,0.56,0.5303,281,280,223,178,286,617,331
255,2012-04-09,2,0,1,1,1,0.58,0.5455,218,281,280,223,178,286,617
391,2012-04-09,2,0,1,1,1,0.56,0.5303,255,218,281,280,223,178,286
632,2012-04-09,2,0,1,1,1,0.54,0.5152,391,255,218,281,280,223,178
646,2012-04-09,2,0,1,1,1,0.54,0.5152,632,391,255,218,281,280,223
421,2012-04-09,2,0,1,1,1,0.52,0.5,646,632,391,255,218,281,280
276,2012-04-09,2,0,1,1,1,0.5,0.4848,421,646,632,391,255,218,281
165,2012-04-09,2,0,1,1,3,0.48,0.4697,276,421,646,632,391,255,218
108,2012-04-09,2,0,1,1,2,0.46,0.4545,165,276,421,646,632,391,255
67,2012-04-09,2,0,1,1,1,0.44,0.4394,108,165,276,421,646,632,391
26,2012-04-10,2,0,2,1,2,0.44,0.4394,67,108,165,276,421,646,632
9,2012-04-10,2,0,2,1,1,0.42,0.4242,26,67,108,165,276,421,646
2,2012-04-10,2,0,2,1,1,0.36,0.3485,9,26,67,108,165,276,421
2,2012-04-10,2,0,2,1,1,0.36,0.3485,2,9,26,67,108,165,276
2,2012-04-10,2,0,2,1,1,0.34,0.3333,2,2,9,26,67,108,165
24,2012-04-10,2,0,2,1,1,0.34,0.3333,2,2,2,9,26,67,108
103,2012-04-10,2,0,2,1,1,0.34,0.3485,24,2,2,2,9,26,67
384,2012-04-10,2,0,2,1,1,0.34,0.3485,103,24,2,2,2,9,26
692,2012-04-10,2,0,2,1,1,0.38,0.3939,384,103,24,2,2,2,9
319,2012-04-10,2,0,2,1,1,0.42,0.4242,692,384,103,24,2,2,2
181,2012-04-10,2,0,2,1,1,0.46,0.4545,319,692,384,103,24,2,2
239,2012-04-10,2,0,2,1,1,0.5,0.4848,181,319,692,384,103,24,2
259,2012-04-10,2,0,2,1,1,0.54,0.5152,239,181,319,692,384,103,24
283,2012-04-10,2,0,2,1,1,0.52,0.5,259,239,181,319,692,384,103
224,2012-04-10,2,0,2,1,1,0.54,0.5152,283,259,239,181,319,692,384
203,2012-04-10,2,0,2,1,1,0.56,0.5303,224,283,259,239,181,319,692
362,2012-04-10,2,0,2,1,1,0.58,0.5455,203,224,283,259,239,181,319
744,2012-04-10,2,0,2,1,1,0.56,0.5303,362,203,224,283,259,239,181
704,2012-04-10,2,0,2,1,1,0.54,0.5152,744,362,203,224,283,259,239
479,2012-04-10,2,0,2,1,1,0.52,0.5,704,744,362,203,224,283,259
282,2012-04-10,2,0,2,1,1,0.46,0.4545,479,704,744,362,203,224,283
206,2012-04-10,2,0,2,1,1,0.44,0.4394,282,479,704,744,362,203,224
127,2012-04-10,2,0,2,1,1,0.4,0.4091,206,282,479,704,744,362,203
62,2012-04-10,2,0,2,1,1,0.36,0.3333,127,206,282,479,704,744,362
30,2012-04-11,2,0,3,1,1,0.34,0.303,62,127,206,282,479,704,744
12,2012-04-11,2,0,3,1,1,0.34,0.3182,30,62,127,206,282,479,704
2,2012-04-11,2,0,3,1,1,0.32,0.303,12,30,62,127,206,282,479
2,2012-04-11,2,0,3,1,1,0.3,0.2879,2,12,30,62,127,206,282
27,2012-04-11,2,0,3,1,1,0.28,0.2727,2,2,12,30,62,127,206
106,2012-04-11,2,0,3,1,1,0.28,0.2879,27,2,2,12,30,62,127
321,2012-04-11,2,0,3,1,1,0.28,0.2879,106,27,2,2,12,30,62
595,2012-04-11,2,0,3,1,1,0.3,0.2879,321,106,27,2,2,12,30
302,2012-04-11,2,0,3,1,2,0.32,0.303,595,321,106,27,2,2,12
153,2012-04-11,2,0,3,1,2,0.34,0.303,302,595,321,106,27,2,2
180,2012-04-11,2,0,3,1,2,0.38,0.3939,153,302,595,321,106,27,2
182,2012-04-11,2,0,3,1,2,0.36,0.3333,180,153,302,595,321,106,27
163,2012-04-11,2,0,3,1,2,0.4,0.4091,182,180,153,302,595,321,106
135,2012-04-11,2,0,3,1,1,0.36,0.3485,163,182,180,153,302,595,321
202,2012-04-11,2,0,3,1,3,0.38,0.3939,135,163,182,180,153,302,595
307,2012-04-11,2,0,3,1,1,0.44,0.4394,202,135,163,182,180,153,302
579,2012-04-11,2,0,3,1,1,0.42,0.4242,307,202,135,163,182,180,153
585,2012-04-11,2,0,3,1,3,0.4,0.4091,579,307,202,135,163,182,180
384,2012-04-11,2,0,3,1,1,0.4,0.4091,585,579,307,202,135,163,182
235,2012-04-11,2,0,3,1,1,0.36,0.3333,384,585,579,307,202,135,163
165,2012-04-11,2,0,3,1,1,0.34,0.303,235,384,585,579,307,202,135
134,2012-04-11,2,0,3,1,1,0.34,0.303,165,235,384,585,579,307,202
61,2012-04-11,2,0,3,1,1,0.34,0.303,134,165,235,384,585,579,307
23,2012-04-12,2,0,4,1,1,0.32,0.303,61,134,165,235,384,585,579
9,2012-04-12,2,0,4,1,1,0.32,0.303,23,61,134,165,235,384,585
4,2012-04-12,2,0,4,1,1,0.32,0.303,9,23,61,134,165,235,384
5,2012-04-12,2,0,4,1,1,0.32,0.303,4,9,23,61,134,165,235
1,2012-04-12,2,0,4,1,1,0.3,0.2879,5,4,9,23,61,134,165
21,2012-04-12,2,0,4,1,1,0.3,0.2879,1,5,4,9,23,61,134
96,2012-04-12,2,0,4,1,1,0.3,0.2879,21,1,5,4,9,23,61
306,2012-04-12,2,0,4,1,1,0.3,0.2727,96,21,1,5,4,9,23
624,2012-04-12,2,0,4,1,1,0.32,0.303,306,96,21,1,5,4,9
287,2012-04-12,2,0,4,1,1,0.36,0.3333,624,306,96,21,1,5,4
141,2012-04-12,2,0,4,1,1,0.4,0.4091,287,624,306,96,21,1,5
224,2012-04-12,2,0,4,1,1,0.42,0.4242,141,287,624,306,96,21,1
259,2012-04-12,2,0,4,1,1,0.46,0.4545,224,141,287,624,306,96,21
203,2012-04-12,2,0,4,1,1,0.48,0.4697,259,224,141,287,624,306,96
224,2012-04-12,2,0,4,1,1,0.5,0.4848,203,259,224,141,287,624,306
211,2012-04-12,2,0,4,1,1,0.48,0.4697,224,203,259,224,141,287,624
353,2012-04-12,2,0,4,1,1,0.48,0.4697,211,224,203,259,224,141,287
656,2012-04-12,2,0,4,1,1,0.5,0.4848,353,211,224,203,259,224,141
610,2012-04-12,2,0,4,1,1,0.5,0.4848,656,353,211,224,203,259,224
433,2012-04-12,2,0,4,1,1,0.46,0.4545,610,656,353,211,224,203,259
280,2012-04-12,2,0,4,1,1,0.44,0.4394,433,610,656,353,211,224,203
187,2012-04-12,2,0,4,1,1,0.42,0.4242,280,433,610,656,353,211,224
158,2012-04-12,2,0,4,1,1,0.42,0.4242,187,280,433,610,656,353,211
94,2012-04-12,2,0,4,1,1,0.42,0.4242,158,187,280,433,610,656,353
55,2012-04-13,2,0,5,1,1,0.4,0.4091,94,158,187,280,433,610,656
30,2012-04-13,2,0,5,1,1,0.36,0.3485,55,94,158,187,280,433,610
11,2012-04-13,2,0,5,1,1,0.34,0.3333,30,55,94,158,187,280,433
11,2012-04-13,2,0,5,1,1,0.34,0.3333,11,30,55,94,158,187,280
5,2012-04-13,2,0,5,1,2,0.34,0.3333,11,11,30,55,94,158,187
21,2012-04-13,2,0,5,1,2,0.34,0.3333,5,11,11,30,55,94,158
84,2012-04-13,2,0,5,1,1,0.32,0.3182,21,5,11,11,30,55,94
296,2012-04-13,2,0,5,1,1,0.34,0.3182,84,21,5,11,11,30,55
563,2012-04-13,2,0,5,1,1,0.38,0.3939,296,84,21,5,11,11,30
330,2012-04-13,2,0,5,1,1,0.42,0.4242,563,296,84,21,5,11,11
192,2012-04-13,2,0,5,1,1,0.44,0.4394,330,563,296,84,21,5,11
233,2012-04-13,2,0,5,1,1,0.46,0.4545,192,330,563,296,84,21,5
322,2012-04-13,2,0,5,1,1,0.5,0.4848,233,192,330,563,296,84,21
