target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
8,2011-10-31,4,0,1,1,1,0.26,0.303,20,30,58,75,74,125,162
3,2011-10-31,4,0,1,1,1,0.24,0.2879,8,20,30,58,75,74,125
3,2011-10-31,4,0,1,1,1,0.24,0.2576,3,8,20,30,58,75,74
5,2011-10-31,4,0,1,1,1,0.24,0.2879,3,3,8,20,30,58,75
18,2011-10-31,4,0,1,1,1,0.22,0.2727,5,3,3,8,20,30,58
82,2011-10-31,4,0,1,1,1,0.24,0.2879,18,5,3,3,8,20,30
216,2011-10-31,4,0,1,1,1,0.24,0.2879,82,18,5,3,3,8,20
355,2011-10-31,4,0,1,1,2,0.28,0.3182,216,82,18,5,3,3,8
197,2011-10-31,4,0,1,1,2,0.32,0.3182,355,216,82,18,5,3,3
87,2011-10-31,4,0,1,1,2,0.36,0.3485,197,355,216,82,18,5,3
97,2011-10-31,4,0,1,1,1,0.4,0.4091,87,197,355,216,82,18,5
140,2011-10-31,4,0,1,1,1,0.42,0.4242,97,87,197,355,216,82,18
128,2011-10-31,4,0,1,1,2,0.44,0.4394,140,97,87,197,355,216,82
119,2011-10-31,4,0,1,1,2,0.44,0.4394,128,140,97,87,197,355,216
141,2011-10-31,4,0,1,1,1,0.44,0.4394,119,128,140,97,87,197,355
242,2011-10-31,4,0,1,1,1,0.42,0.4242,141,119,128,140,97,87,197
442,2011-10-31,4,0,1,1,1,0.42,0.4242,242,141,119,128,140,97,87
392,2011-10-31,4,0,1,1,1,0.4,0.4091,442,242,141,119,128,140,97
226,2011-10-31,4,0,1,1,1,0.4,0.4091,392,442,242,141,119,128,140
154,2011-10-31,4,0,1,1,1,0.4,0.4091,226,392,442,242,141,119,128
109,2011-10-31,4,0,1,1,2,0.36,0.3485,154,226,392,442,242,141,119
77,2011-10-31,4,0,1,1,2,0.36,0.3485,109,154,226,392,442,242,141
46,2011-10-31,4,0,1,1,2,0.36,0.3485,77,109,154,226,392,442,242
18,2011-11-01,4,0,2,1,2,0.36,0.3485,46,77,109,154,226,392,442
8,2011-11-01,4,0,2,1,1,0.36,0.3485,18,46,77,109,154,226,392
3,2011-11-01,4,0,2,1,2,0.36,0.3485,8,18,46,77,109,154,226
5,2011-11-01,4,0,2,1,2,0.36,0.3485,3,8,18,46,77,109,154
7,2011-11-01,4,0,2,1,1,0.34,0.3182,5,3,8,18,46,77,109
18,2011-11-01,4,0,2,1,1,0.32,0.3182,7,5,3,8,18,46,77
90,2011-11-01,4,0,2,1,1,0.32,0.3182,18,7,5,3,8,18,46
246,2011-11-01,4,0,2,1,1,0.34,0.3333,90,18,7,5,3,8,18
402,2011-11-01,4,0,2,1,1,0.36,0.3333,246,90,18,7,5,3,8
206,2011-11-01,4,0,2,1,1,0.4,0.4091,402,246,90,18,7,5,3
114,2011-11-01,4,0,2,1,1,0.44,0.4394,206,402,246,90,18,7,5
101,2011-11-01,4,0,2,1,1,0.46,0.4545,114,206,402,246,90,18,7
153,2011-11-01,4,0,2,1,1,0.5,0.4848,101,114,206,402,246,90,18
147,2011-11-01,4,0,2,1,1,0.48,0.4697,153,101,114,206,402,246,90
118,2011-11-01,4,0,2,1,1,0.5,0.4848,147,153,101,114,206,402,246
148,2011-11-01,4,0,2,1,1,0.5,0.4848,118,147,153,101,114,206,402
252,2011-11-01,4,0,2,1,1,0.48,0.4697,148,118,147,153,101,114,206
470,2011-11-01,4,0,2,1,1,0.44,0.4394,252,148,118,147,153,101,114
421,2011-11-01,4,0,2,1,1,0.42,0.4242,470,252,148,118,147,153,101
274,2011-11-01,4,0,2,1,1,0.42,0.4242,421,470,252,148,118,147,153
191,2011-11-01,4,0,2,1,1,0.4,0.4091,274,421,470,252,148,118,147
114,2011-11-01,4,0,2,1,1,0.36,0.3788,191,274,421,470,252,148,118
91,2011-11-01,4,0,2,1,1,0.36,0.3788,114,191,274,421,470,252,148
61,2011-11-01,4,0,2,1,1,0.34,0.3636,91,114,191,274,421,470,252
19,2011-11-02,4,0,3,1,1,0.32,0.3485,61,91,114,191,274,421,470
8,2011-11-02,4,0,3,1,1,0.3,0.3333,19,61,91,114,191,274,421
2,2011-11-02,4,0,3,1,1,0.3,0.3333,8,19,61,91,114,191,274
2,2011-11-02,4,0,3,1,1,0.3,0.3333,2,8,19,61,91,114,191
4,2011-11-02,4,0,3,1,1,0.3,0.3333,2,2,8,19,61,91,114
27,2011-11-02,4,0,3,1,1,0.3,0.3333,4,2,2,8,19,61,91
91,2011-11-02,4,0,3,1,1,0.3,0.3333,27,4,2,2,8,19,61
240,2011-11-02,4,0,3,1,1,0.3,0.3333,91,27,4,2,2,8,19
452,2011-11-02,4,0,3,1,1,0.32,0.3485,240,91,27,4,2,2,8
213,2011-11-02,4,0,3,1,1,0.34,0.3636,452,240,91,27,4,2,2
108,2011-11-02,4,0,3,1,1,0.4,0.4091,213,452,240,91,27,4,2
117,2011-11-02,4,0,3,1,1,0.42,0.4242,108,213,452,240,91,27,4
157,2011-11-02,4,0,3,1,1,0.46,0.4545,117,108,213,452,240,91,27
139,2011-11-02,4,0,3,1,1,0.48,0.4697,157,117,108,213,452,240,91
132,2011-11-02,4,0,3,1,1,0.5,0.4848,139,157,117,108,213,452,240
161,2011-11-02,4,0,3,1,1,0.48,0.4697,132,139,157,117,108,213,452
231,2011-11-02,4,0,3,1,1,0.48,0.4697,161,132,139,157,117,108,213
523,2011-11-02,4,0,3,1,1,0.44,0.4394,231,161,132,139,157,117,108
448,2011-11-02,4,0,3,1,1,0.42,0.4242,523,231,161,132,139,157,117
257,2011-11-02,4,0,3,1,1,0.4,0.4091,448,523,231,161,132,139,157
177,2011-11-02,4,0,3,1,1,0.4,0.4091,257,448,523,231,161,132,139
155,2011-11-02,4,0,3,1,1,0.38,0.3939,177,257,448,523,231,161,132
99,2011-11-02,4,0,3,1,1,0.36,0.3485,155,177,257,448,523,231,161
54,2011-11-02,4,0,3,1,1,0.36,0.3636,99,155,177,257,448,523,231
28,2011-11-03,4,0,4,1,1,0.36,0.3636,54,99,155,177,257,448,523
12,2011-11-03,4,0,4,1,1,0.34,0.3333,28,54,99,155,177,257,448
5,2011-11-03,4,0,4,1,1,0.34,0.3333,12,28,54,99,155,177,257
4,2011-11-03,4,0,4,1,1,0.34,0.3333,5,12,28,54,99,155,177
3,2011-11-03,4,0,4,1,1,0.32,0.3333,4,5,12,28,54,99,155
27,2011-11-03,4,0,4,1,1,0.32,0.3333,3,4,5,12,28,54,99
96,2011-11-03,4,0,4,1,1,0.34,0.3333,27,3,4,5,12,28,54
280,2011-11-03,4,0,4,1,2,0.32,0.3333,96,27,3,4,5,12,28
394,2011-11-03,4,0,4,1,2,0.34,0.3485,280,96,27,3,4,5,12
155,2011-11-03,4,0,4,1,2,0.36,0.3485,394,280,96,27,3,4,5
98,2011-11-03,4,0,4,1,2,0.4,0.4091,155,394,280,96,27,3,4
108,2011-11-03,4,0,4,1,1,0.44,0.4394,98,155,394,280,96,27,3
162,2011-11-03,4,0,4,1,1,0.5,0.4848,108,98,155,394,280,96,27
150,2011-11-03,4,0,4,1,2,0.52,0.5,162,108,98,155,394,280,96
120,2011-11-03,4,0,4,1,1,0.52,0.5,150,162,108,98,155,394,280
138,2011-11-03,4,0,4,1,1,0.52,0.5,120,150,162,108,98,155,394
234,2011-11-03,4,0,4,1,1,0.52,0.5,138,120,150,162,108,98,155
465,2011-11-03,4,0,4,1,1,0.48,0.4697,234,138,120,150,162,108,98
409,2011-11-03,4,0,4,1,1,0.46,0.4545,465,234,138,120,150,162,108
234,2011-11-03,4,0,4,1,1,0.44,0.4394,409,465,234,138,120,150,162
198,2011-11-03,4,0,4,1,1,0.42,0.4242,234,409,465,234,138,120,150
140,2011-11-03,4,0,4,1,1,0.4,0.4091,198,234,409,465,234,138,120
116,2011-11-03,4,0,4,1,1,0.4,0.4091,140,198,234,409,465,234,138
80,2011-11-03,4,0,4,1,1,0.4,0.4091,116,140,198,234,409,465,234
32,2011-11-04,4,0,5,1,2,0.4,0.4091,80,116,140,198,234,409,465
16,2011-11-04,4,0,5,1,2,0.4,0.4091,32,80,116,140,198,234,409
8,2011-11-04,4,0,5,1,2,0.4,0.4091,16,32,80,116,140,198,234
7,2011-11-04,4,0,5,1,2,0.38,0.3939,8,16,32,80,116,140,198
6,2011-11-04,4,0,5,1,2,0.38,0.3939,7,8,16,32,80,116,140
23,2011-11-04,4,0,5,1,2,0.38,0.3939,6,7,8,16,32,80,116
64,2011-11-04,4,0,5,1,2,0.38,0.3939,23,6,7,8,16,32,80
235,2011-11-04,4,0,5,1,2,0.4,0.4091,64,23,6,7,8,16,32
387,2011-11-04,4,0,5,1,2,0.4,0.4091,235,64,23,6,7,8,16
239,2011-11-04,4,0,5,1,2,0.42,0.4242,387,235,64,23,6,7,8
115,2011-11-04,4,0,5,1,2,0.42,0.4242,239,387,235,64,23,6,7
128,2011-11-04,4,0,5,1,2,0.44,0.4394,115,239,387,235,64,23,6
153,2011-11-04,4,0,5,1,2,0.48,0.4697,128,115,239,387,235,64,23
161,2011-11-04,4,0,5,1,1,0.44,0.4394,153,128,115,239,387,235,64
147,2011-11-04,4,0,5,1,1,0.44,0.4394,161,153,128,115,239,387,235
192,2011-11-04,4,0,5,1,1,0.46,0.4545,147,161,153,128,115,239,387
237,2011-11-04,4,0,5,1,1,0.46,0.4545,192,147,161,153,128,115,239
438,2011-11-04,4,0,5,1,1,0.42,0.4242,237,192,147,161,153,128,115
339,2011-11-04,4,0,5,1,1,0.42,0.4242,438,237,192,147,161,153,128
182,2011-11-04,4,0,5,1,1,0.4,0.4091,339,438,237,192,147,161,153
171,2011-11-04,4,0,5,1,1,0.36,0.3333,182,339,438,237,192,147,161
115,2011-11-04,4,0,5,1,1,0.34,0.3182,171,182,339,438,237,192,147
109,2011-11-04,4,0,5,1,1,0.34,0.303,115,171,182,339,438,237,192
72,2011-11-04,4,0,5,1,1,0.32,0.303,109,115,171,182,339,438,237
48,2011-11-05,4,0,6,0,1,0.32,0.2879,72,109,115,171,182,339,438
57,2011-11-05,4,0,6,0,1,0.32,0.303,48,72,109,115,171,182,339
24,2011-11-05,4,0,6,0,1,0.3,0.2727,57,48,72,109,115,171,182
8,2011-11-05,4,0,6,0,1,0.3,0.2727,24,57,48,72,109,115,171
5,2011-11-05,4,0,6,0,1,0.28,0.2576,8,24,57,48,72,109,115
2,2011-11-05,4,0,6,0,1,0.26,0.2273,5,8,24,57,48,72,109
20,2011-11-05,4,0,6,0,1,0.26,0.2424,2,5,8,24,57,48,72
31,2011-11-05,4,0,6,0,1,0.26,0.2424,20,2,5,8,24,57,48
80,2011-11-05,4,0,6,0,1,0.28,0.2576,31,20,2,5,8,24,57
111,2011-11-05,4,0,6,0,1,0.3,0.2727,80,31,20,2,5,8,24
171,2011-11-05,4,0,6,0,1,0.32,0.303,111,80,31,20,2,5,8
169,2011-11-05,4,0,6,0,1,0.36,0.3636,171,111,80,31,20,2,5
235,2011-11-05,4,0,6,0,1,0.36,0.3485,169,171,111,80,31,20,2
207,2011-11-05,4,0,6,0,1,0.4,0.4091,235,169,171,111,80,31,20
227,2011-11-05,4,0,6,0,1,0.42,0.4242,207,235,169,171,111,80,31
202,2011-11-05,4,0,6,0,1,0.4,0.4091,227,207,235,169,171,111,80
207,2011-11-05,4,0,6,0,1,0.4,0.4091,202,227,207,235,169,171,111
234,2011-11-05,4,0,6,0,1,0.38,0.3939,207,202,227,207,235,169,171
185,2011-11-05,4,0,6,0,1,0.36,0.3636,234,207,202,227,207,235,169
159,2011-11-05,4,0,6,0,1,0.34,0.3636,185,234,207,202,227,207,235
136,2011-11-05,4,0,6,0,1,0.32,0.3485,159,185,234,207,202,227,207
99,2011-11-05,4,0,6,0,1,0.32,0.3485,136,159,185,234,207,202,227
72,2011-11-05,4,0,6,0,1,0.3,0.3333,99,136,159,185,234,207,202
81,2011-11-05,4,0,6,0,1,0.28,0.3182,72,99,136,159,185,234,207
65,2011-11-06,4,0,0,0,1,0.28,0.3182,81,72,99,136,159,185,234
104,2011-11-06,4,0,0,0,1,0.26,0.303,65,81,72,99,136,159,185
23,2011-11-06,4,0,0,0,1,0.26,0.303,104,65,81,72,99,136,159
4,2011-11-06,4,0,0,0,1,0.24,0.2879,23,104,65,81,72,99,136
6,2011-11-06,4,0,0,0,1,0.24,0.2879,4,23,104,65,81,72,99
5,2011-11-06,4,0,0,0,1,0.24,0.2424,6,4,23,104,65,81,72
11,2011-11-06,4,0,0,0,1,0.26,0.2879,5,6,4,23,104,65,81
24,2011-11-06,4,0,0,0,1,0.26,0.2727,11,5,6,4,23,104,65
71,2011-11-06,4,0,0,0,2,0.28,0.303,24,11,5,6,4,23,104
134,2011-11-06,4,0,0,0,2,0.3,0.3182,71,24,11,5,6,4,23
186,2011-11-06,4,0,0,0,1,0.36,0.3636,134,71,24,11,5,6,4
216,2011-11-06,4,0,0,0,1,0.42,0.4242,186,134,71,24,11,5,6
226,2011-11-06,4,0,0,0,1,0.44,0.4394,216,186,134,71,24,11,5
209,2011-11-06,4,0,0,0,1,0.46,0.4545,226,216,186,134,71,24,11
219,2011-11-06,4,0,0,0,1,0.46,0.4545,209,226,216,186,134,71,24
210,2011-11-06,4,0,0,0,1,0.48,0.4697,219,209,226,216,186,134,71
263,2011-11-06,4,0,0,0,1,0.46,0.4545,210,219,209,226,216,186,134
185,2011-11-06,4,0,0,0,1,0.44,0.4394,263,210,219,209,226,216,186
146,2011-11-06,4,0,0,0,1,0.42,0.4242,185,263,210,219,209,226,216
130,2011-11-06,4,0,0,0,1,0.38,0.3939,146,185,263,210,219,209,226
100,2011-11-06,4,0,0,0,1,0.36,0.3636,130,146,185,263,210,219,209
77,2011-11-06,4,0,0,0,1,0.36,0.3636,100,130,146,185,263,210,219
40,2011-11-06,4,0,0,0,1,0.36,0.3788,77,100,130,146,185,263,210
43,2011-11-06,4,0,0,0,1,0.34,0.3485,40,77,100,130,146,185,263
14,2011-11-07,4,0,1,1,1,0.34,0.3636,43,40,77,100,130,146,185
6,2011-11-07,4,0,1,1,1,0.34,0.3636,14,43,40,77,100,130,146
2,2011-11-07,4,0,1,1,1,0.32,0.3485,6,14,43,40,77,100,130
3,2011-11-07,4,0,1,1,1,0.32,0.3485,2,6,14,43,40,77,100
4,2011-11-07,4,0,1,1,1,0.32,0.3485,3,2,6,14,43,40,77
25,2011-11-07,4,0,1,1,1,0.3,0.3333,4,3,2,6,14,43,40
97,2011-11-07,4,0,1,1,2,0.28,0.3182,25,4,3,2,6,14,43
305,2011-11-07,4,0,1,1,2,0.28,0.3182,97,25,4,3,2,6,14
397,2011-11-07,4,0,1,1,2,0.3,0.3182,305,97,25,4,3,2,6
156,2011-11-07,4,0,1,1,2,0.34,0.3333,397,305,97,25,4,3,2
95,2011-11-07,4,0,1,1,1,0.36,0.3485,156,397,305,97,25,4,3
100,2011-11-07,4,0,1,1,1,0.42,0.4242,95,156,397,305,97,25,4
158,2011-11-07,4,0,1,1,1,0.46,0.4545,100,95,156,397,305,97,25
157,2011-11-07,4,0,1,1,1,0.54,0.5152,158,100,95,156,397,305,97
115,2011-11-07,4,0,1,1,1,0.56,0.5303,157,158,100,95,156,397,305
132,2011-11-07,4,0,1,1,1,0.56,0.5303,115,157,158,100,95,156,397
255,2011-11-07,4,0,1,1,1,0.52,0.5,132,115,157,158,100,95,156
489,2011-11-07,4,0,1,1,1,0.5,0.4848,255,132,115,157,158,100,95
407,2011-11-07,4,0,1,1,1,0.46,0.4545,489,255,132,115,157,158,100
280,2011-11-07,4,0,1,1,1,0.46,0.4545,407,489,255,132,115,157,158
187,2011-11-07,4,0,1,1,1,0.4,0.4091,280,407,489,255,132,115,157
129,2011-11-07,4,0,1,1,1,0.38,0.3939,187,280,407,489,255,132,115
102,2011-11-07,4,0,1,1,1,0.36,0.3636,129,187,280,407,489,255,132
47,2011-11-07,4,0,1,1,1,0.36,0.3636,102,129,187,280,407,489,255
18,2011-11-08,4,0,2,1,1,0.34,0.3485,47,102,129,187,280,407,489
8,2011-11-08,4,0,2,1,1,0.32,0.3333,18,47,102,129,187,280,407
1,2011-11-08,4,0,2,1,1,0.32,0.3485,8,18,47,102,129,187,280
3,2011-11-08,4,0,2,1,1,0.32,0.3485,1,8,18,47,102,129,187
4,2011-11-08,4,0,2,1,1,0.3,0.3333,3,1,8,18,47,102,129
17,2011-11-08,4,0,2,1,1,0.3,0.3182,4,3,1,8,18,47,102
96,2011-11-08,4,0,2,1,1,0.3,0.3333,17,4,3,1,8,18,47
316,2011-11-08,4,0,2,1,1,0.3,0.3182,96,17,4,3,1,8,18
455,2011-11-08,4,0,2,1,1,0.32,0.3333,316,96,17,4,3,1,8
177,2011-11-08,4,0,2,1,1,0.36,0.3788,455,316,96,17,4,3,1
104,2011-11-08,4,0,2,1,1,0.42,0.4242,177,455,316,96,17,4,3
126,2011-11-08,4,0,2,1,1,0.46,0.4545,104,177,455,316,96,17,4
175,2011-11-08,4,0,2,1,1,0.52,0.5,126,104,177,455,316,96,17
165,2011-11-08,4,0,2,1,1,0.54,0.5152,175,126,104,177,455,316,96
129,2011-11-08,4,0,2,1,1,0.56,0.5303,165,175,126,104,177,455,316
155,2011-11-08,4,0,2,1,1,0.58,0.5455,129,165,175,126,104,177,455
250,2011-11-08,4,0,2,1,1,0.56,0.5303,155,129,165,175,126,104,177
459,2011-11-08,4,0,2,1,1,0.52,0.5,250,155,129,165,175,126,104
432,2011-11-08,4,0,2,1,1,0.48,0.4697,459,250,155,129,165,175,126
264,2011-11-08,4,0,2,1,1,0.46,0.4545,432,459,250,155,129,165,175
169,2011-11-08,4,0,2,1,1,0.4,0.4091,264,432,459,250,155,129,165
166,2011-11-08,4,0,2,1,1,0.4,0.4091,169,264,432,459,250,155,129
95,2011-11-08,4,0,2,1,1,0.36,0.3788,166,169,264,432,459,250,155
45,2011-11-08,4,0,2,1,1,0.36,0.3788,95,166,169,264,432,459,250
13,2011-11-09,4,0,3,1,1,0.36,0.3788,45,95,166,169,264,432,459
10,2011-11-09,4,0,3,1,1,0.34,0.3636,13,45,95,166,169,264,432
5,2011-11-09,4,0,3,1,1,0.32,0.3485,10,13,45,95,166,169,264
4,2011-11-09,4,0,3,1,1,0.32,0.3485,5,10,13,45,95,166,169
4,2011-11-09,4,0,3,1,1,0.32,0.3485,4,5,10,13,45,95,166
28,2011-11-09,4,0,3,1,1,0.3,0.3333,4,4,5,10,13,45,95
98,2011-11-09,4,0,3,1,1,0.3,0.3333,28,4,4,5,10,13,45
300,2011-11-09,4,0,3,1,1,0.3,0.3333,98,28,4,4,5,10,13
437,2011-11-09,4,0,3,1,1,0.32,0.3485,300,98,28,4,4,5,10
197,2011-11-09,4,0,3,1,1,0.34,0.3636,437,300,98,28,4,4,5
89,2011-11-09,4,0,3,1,1,0.4,0.4091,197,437,300,98,28,4,4
131,2011-11-09,4,0,3,1,1,0.46,0.4545,89,197,437,300,98,28,4
156,2011-11-09,4,0,3,1,1,0.5,0.4848,131,89,197,437,300,98,28
136,2011-11-09,4,0,3,1,1,0.5,0.4848,156,131,89,197,437,300,98
153,2011-11-09,4,0,3,1,1,0.52,0.5,136,156,131,89,197,437,300
130,2011-11-09,4,0,3,1,1,0.52,0.5,153,136,156,131,89,197,437
257,2011-11-09,4,0,3,1,1,0.52,0.5,130,153,136,156,131,89,197
458,2011-11-09,4,0,3,1,1,0.46,0.4545,257,130,153,136,156,131,89
387,2011-11-09,4,0,3,1,1,0.44,0.4394,458,257,130,153,136,156,131
292,2011-11-09,4,0,3,1,1,0.44,0.4394,387,458,257,130,153,136,156
201,2011-11-09,4,0,3,1,1,0.44,0.4394,292,387,458,257,130,153,136
152,2011-11-09,4,0,3,1,1,0.4,0.4091,201,292,387,458,257,130,153
105,2011-11-09,4,0,3,1,1,0.4,0.4091,152,201,292,387,458,257,130
61,2011-11-09,4,0,3,1,1,0.38,0.3939,105,152,201,292,387,458,257
24,2011-11-10,4,0,4,1,1,0.4,0.4091,61,105,152,201,292,387,458
10,2011-11-10,4,0,4,1,2,0.4,0.4091,24,61,105,152,201,292,387
5,2011-11-10,4,0,4,1,2,0.38,0.3939,10,24,61,105,152,201,292
11,2011-11-10,4,0,4,1,1,0.38,0.3939,5,10,24,61,105,152,201
2,2011-11-10,4,0,4,1,1,0.38,0.3939,11,5,10,24,61,105,152
22,2011-11-10,4,0,4,1,2,0.36,0.3485,2,11,5,10,24,61,105
110,2011-11-10,4,0,4,1,2,0.36,0.3485,22,2,11,5,10,24,61
266,2011-11-10,4,0,4,1,2,0.38,0.3939,110,22,2,11,5,10,24
418,2011-11-10,4,0,4,1,2,0.4,0.4091,266,110,22,2,11,5,10
188,2011-11-10,4,0,4,1,2,0.42,0.4242,418,266,110,22,2,11,5
100,2011-11-10,4,0,4,1,2,0.44,0.4394,188,418,266,110,22,2,11
99,2011-11-10,4,0,4,1,2,0.46,0.4545,100,188,418,266,110,22,2
149,2011-11-10,4,0,4,1,2,0.42,0.4242,99,100,188,418,266,110,22
87,2011-11-10,4,0,4,1,3,0.36,0.3333,149,99,100,188,418,266,110
58,2011-11-10,4,0,4,1,3,0.36,0.3333,87,149,99,100,188,418,266
57,2011-11-10,4,0,4,1,3,0.36,0.3333,58,87,149,99,100,188,418
67,2011-11-10,4,0,4,1,3,0.36,0.3485,57,58,87,149,99,100,188
168,2011-11-10,4,0,4,1,3,0.36,0.3485,67,57,58,87,149,99,100
263,2011-11-10,4,0,4,1,2,0.36,0.3485,168,67,57,58,87,149,99
192,2011-11-10,4,0,4,1,2,0.36,0.3485,263,168,67,57,58,87,149
160,2011-11-10,4,0,4,1,2,0.36,0.3333,192,263,168,67,57,58,87
130,2011-11-10,4,0,4,1,1,0.36,0.3333,160,192,263,168,67,57,58
84,2011-11-10,4,0,4,1,1,0.36,0.3333,130,160,192,263,168,67,57
73,2011-11-10,4,0,4,1,2,0.34,0.3333,84,130,160,192,263,168,67
56,2011-11-11,4,1,5,0,1,0.34,0.3182,73,84,130,160,192,263,168
16,2011-11-11,4,1,5,0,1,0.32,0.303,56,73,84,130,160,192,263
10,2011-11-11,4,1,5,0,1,0.32,0.2879,16,56,73,84,130,160,192
6,2011-11-11,4,1,5,0,1,0.3,0.2879,10,16,56,73,84,130,160
8,2011-11-11,4,1,5,0,1,0.3,0.2879,6,10,16,56,73,84,130
13,2011-11-11,4,1,5,0,1,0.3,0.2879,8,6,10,16,56,73,84
46,2011-11-11,4,1,5,0,1,0.28,0.2576,13,8,6,10,16,56,73
116,2011-11-11,4,1,5,0,1,0.28,0.2727,46,13,8,6,10,16,56
249,2011-11-11,4,1,5,0,1,0.3,0.2727,116,46,13,8,6,10,16
186,2011-11-11,4,1,5,0,1,0.32,0.2879,249,116,46,13,8,6,10
162,2011-11-11,4,1,5,0,1,0.32,0.2727,186,249,116,46,13,8,6
150,2011-11-11,4,1,5,0,1,0.34,0.2879,162,186,249,116,46,13,8
198,2011-11-11,4,1,5,0,1,0.34,0.2879,150,162,186,249,116,46,13
179,2011-11-11,4,1,5,0,1,0.38,0.3939,198,150,162,186,249,116,46
183,2011-11-11,4,1,5,0,1,0.38,0.3939,179,198,150,162,186,249,116
187,2011-11-11,4,1,5,0,1,0.36,0.3333,183,179,198,150,162,186,249
189,2011-11-11,4,1,5,0,1,0.36,0.3333,187,183,179,198,150,162,186
286,2011-11-11,4,1,5,0,1,0.34,0.303,189,187,183,179,198,150,162
185,2011-11-11,4,1,5,0,1,0.34,0.3182,286,189,187,183,179,198,150
182,2011-11-11,4,1,5,0,1,0.32,0.3182,185,286,189,187,183,179,198
97,2011-11-11,4,1,5,0,1,0.32,0.3182,182,185,286,189,187,183,179
79,2011-11-11,4,1,5,0,1,0.3,0.303,97,182,185,286,189,187,183
78,2011-11-11,4,1,5,0,1,0.32,0.3182,79,97,182,185,286,189,187
67,2011-11-11,4,1,5,0,1,0.3,0.3182,78,79,97,182,185,286,189
52,2011-11-12,4,0,6,0,1,0.24,0.2424,67,78,79,97,182,185,286
45,2011-11-12,4,0,6,0,1,0.24,0.2424,52,67,78,79,97,182,185
39,2011-11-12,4,0,6,0,1,0.24,0.2576,45,52,67,78,79,97,182
13,2011-11-12,4,0,6,0,1,0.24,0.2424,39,45,52,67,78,79,97
7,2011-11-12,4,0,6,0,1,0.2,0.2121,13,39,45,52,67,78,79
3,2011-11-12,4,0,6,0,1,0.22,0.2576,7,13,39,45,52,67,78
7,2011-11-12,4,0,6,0,1,0.22,0.2273,3,7,13,39,45,52,67
24,2011-11-12,4,0,6,0,1,0.22,0.2273,7,3,7,13,39,45,52
87,2011-11-12,4,0,6,0,1,0.26,0.2576,24,7,3,7,13,39,45
142,2011-11-12,4,0,6,0,1,0.3,0.303,87,24,7,3,7,13,39
170,2011-11-12,4,0,6,0,1,0.34,0.3182,142,87,24,7,3,7,13
213,2011-11-12,4,0,6,0,1,0.38,0.3939,170,142,87,24,7,3,7
224,2011-11-12,4,0,6,0,1,0.44,0.4394,213,170,142,87,24,7,3
225,2011-11-12,4,0,6,0,1,0.48,0.4697,224,213,170,142,87,24,7
244,2011-11-12,4,0,6,0,1,0.5,0.4848,225,224,213,170,142,87,24
221,2011-11-12,4,0,6,0,1,0.52,0.5,244,225,224,213,170,142,87
224,2011-11-12,4,0,6,0,1,0.52,0.5,221,244,225,224,213,170,142
193,2011-11-12,4,0,6,0,1,0.5,0.4848,224,221,244,225,224,213,170
150,2011-11-12,4,0,6,0,1,0.42,0.4242,193,224,221,244,225,224,213
139,2011-11-12,4,0,6,0,1,0.42,0.4242,150,193,224,221,244,225,224
101,2011-11-12,4,0,6,0,1,0.42,0.4242,139,150,193,224,221,244,225
103,2011-11-12,4,0,6,0,1,0.42,0.4242,101,139,150,193,224,221,244
88,2011-11-12,4,0,6,0,1,0.42,0.4242,103,101,139,150,193,224,221
78,2011-11-12,4,0,6,0,1,0.4,0.4091,88,103,101,139,150,193,224
61,2011-11-13,4,0,0,0,2,0.4,0.4091,78,88,103,101,139,150,193
58,2011-11-13,4,0,0,0,2,0.36,0.3485,61,78,88,103,101,139,150
48,2011-11-13,4,0,0,0,1,0.36,0.3636,58,61,78,88,103,101,139
20,2011-11-13,4,0,0,0,2,0.36,0.3485,48,58,61,78,88,103,101
5,2011-11-13,4,0,0,0,2,0.36,0.3485,20,48,58,61,78,88,103
3,2011-11-13,4,0,0,0,1,0.34,0.3333,5,20,48,58,61,78,88
18,2011-11-13,4,0,0,0,1,0.34,0.3333,3,5,20,48,58,61,78
30,2011-11-13,4,0,0,0,1,0.34,0.3182,18,3,5,20,48,58,61
55,2011-11-13,4,0,0,0,1,0.34,0.3485,30,18,3,5,20,48,58
97,2011-11-13,4,0,0,0,1,0.4,0.4091,55,30,18,3,5,20,48
178,2011-11-13,4,0,0,0,1,0.44,0.4394,97,55,30,18,3,5,20
187,2011-11-13,4,0,0,0,1,0.46,0.4545,178,97,55,30,18,3,5
242,2011-11-13,4,0,0,0,2,0.52,0.5,187,178,97,55,30,18,3
234,2011-11-13,4,0,0,0,2,0.52,0.5,242,187,178,97,55,30,18
263,2011-11-13,4,0,0,0,2,0.54,0.5152,234,242,187,178,97,55,30
221,2011-11-13,4,0,0,0,2,0.5,0.4848,263,234,242,187,178,97,55
226,2011-11-13,4,0,0,0,2,0.54,0.5152,221,263,234,242,187,178,97
187,2011-11-13,4,0,0,0,1,0.52,0.5,226,221,263,234,242,187,178
155,2011-11-13,4,0,0,0,1,0.52,0.5,187,226,221,263,234,242,187
121,2011-11-13,4,0,0,0,1,0.5,0.4848,155,187,226,221,263,234,242
115,2011-11-13,4,0,0,0,1,0.5,0.4848,121,155,187,226,221,263,234
